Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%),Volumetric Efficiency 2.5L (Calculated) (%)
231529,-0.78,0.78,14.59,13.84,187,0.86,2095,0.00,33.00,5.81,115,1.50,13.20,-1.45,30.54,2.36,0.00,21.57,68.71
231847,-0.78,0.78,14.70,13.76,187,0.87,2107,0.00,33.00,5.90,115,1.50,13.20,-1.45,30.77,2.34,0.00,21.57,68.75
232166,-0.78,0.78,14.70,13.92,187,0.88,2136,0.00,33.00,5.88,115,1.50,13.35,-1.45,30.89,2.36,0.00,21.57,70.06
232486,-1.56,0.78,14.59,13.68,187,0.85,2124,0.00,33.00,5.89,115,1.50,13.20,-1.45,31.00,2.36,0.00,21.57,69.51
232805,-1.56,0.78,14.59,13.68,187,0.85,2144,0.00,33.00,6.02,115,1.50,13.20,-1.60,30.43,2.34,0.00,21.57,68.11
233123,-1.56,0.78,14.59,13.84,187,0.87,2154,0.00,33.50,5.93,115,1.50,13.20,-1.60,30.90,2.36,0.00,21.57,70.61
233442,-1.56,0.78,14.70,13.84,187,0.84,2154,0.00,33.50,5.98,115,1.50,13.06,-1.60,30.68,2.36,0.00,21.57,70.12
233760,-0.78,0.78,14.70,13.84,187,0.85,2184,0.00,33.50,5.98,115,1.50,13.06,-1.60,30.56,2.34,0.00,21.57,70.29
234078,-1.56,0.78,14.59,13.84,187,0.85,2158,0.00,33.50,6.05,115,1.50,13.06,-1.74,30.46,2.34,0.00,21.57,69.04
234398,-1.56,0.78,14.70,13.84,187,0.85,2176,0.00,33.50,6.00,115,1.50,13.06,-1.74,30.35,2.36,0.00,21.57,70.04
234716,-1.56,0.78,14.81,13.92,187,0.84,2150,0.00,33.50,6.03,115,1.50,12.91,-1.74,30.36,2.36,0.00,21.57,69.18
235035,-1.56,0.78,14.70,13.76,187,0.85,2175,0.00,33.50,5.96,115,1.50,12.91,-1.89,30.48,2.34,0.00,21.57,69.99
235354,-1.56,0.78,14.70,13.84,187,0.83,2163,0.00,33.50,6.05,115,1.50,12.91,-1.74,30.36,2.34,0.00,21.57,68.41
235672,-1.56,0.78,14.70,13.76,187,0.85,2194,0.00,34.00,6.05,115,1.50,12.91,-1.89,30.48,2.36,0.00,21.57,69.53
235990,-2.34,0.78,14.70,13.60,187,0.84,2211,0.00,34.00,6.13,115,1.50,12.91,-1.74,30.70,2.36,0.00,21.57,70.67
236309,-2.34,0.78,14.70,13.76,187,0.84,2186,0.00,33.50,6.06,115,1.50,12.91,-1.89,30.48,2.36,0.00,21.57,69.41
236627,-2.34,0.78,14.70,13.76,187,0.85,2218,0.00,34.00,6.09,115,1.50,12.91,-1.89,31.61,2.36,0.00,21.57,69.69
236946,-2.34,0.78,14.70,13.84,187,0.86,2216,0.00,34.00,6.14,115,1.50,12.91,-1.89,31.50,2.36,0.00,21.57,69.70
237265,-2.34,0.78,14.59,13.76,187,0.82,2212,0.00,34.00,6.19,115,1.50,12.77,-1.89,30.93,2.34,0.00,21.57,68.93
237584,-2.34,0.78,14.70,13.84,187,0.84,2223,0.00,34.00,6.23,115,1.50,12.77,-1.89,31.62,2.36,0.00,21.57,71.15
237903,-3.12,0.78,14.59,13.76,187,0.84,2238,0.00,34.00,6.21,115,1.50,12.77,-1.89,31.62,2.38,0.00,21.57,71.32
238221,-2.34,0.78,14.81,13.68,187,0.86,2243,0.00,34.00,6.22,115,1.50,12.77,-1.89,31.39,2.36,0.00,21.57,70.45
238540,-3.12,0.78,14.59,13.84,187,0.85,2242,0.00,34.00,6.22,115,1.50,12.77,-1.89,31.62,2.36,0.00,21.57,70.03
238860,-2.34,0.78,14.70,13.76,187,0.86,2268,0.00,34.00,6.24,115,1.50,12.77,-2.03,31.62,2.38,0.00,21.18,69.34
239178,-2.34,0.78,14.70,13.84,187,0.82,2276,0.00,35.00,6.26,113,1.00,12.48,-2.32,30.51,2.34,0.00,20.39,68.07
239497,-3.12,0.78,14.70,13.76,187,0.81,2265,0.00,35.00,5.80,113,1.00,12.33,-2.47,30.64,2.34,0.00,20.00,68.75
239822,-2.34,0.78,14.70,13.84,187,0.81,2254,0.00,35.00,5.83,113,1.00,12.33,-2.47,30.52,2.34,0.00,20.00,69.63
240141,-1.56,0.78,14.81,13.76,187,0.78,2253,0.00,35.00,5.84,113,1.00,12.04,-2.61,29.67,2.32,0.00,19.22,67.75
240459,-2.34,0.78,14.70,13.84,187,0.78,2266,0.00,35.50,5.86,113,1.00,11.90,-2.90,29.69,2.32,0.00,18.82,70.40
240778,-2.34,0.78,14.70,13.76,187,0.75,2293,0.00,36.00,5.87,113,0.50,11.75,-3.05,29.17,2.30,0.00,18.43,68.56
241097,-2.34,0.78,14.70,13.84,187,0.76,2293,0.00,36.00,5.87,113,0.50,11.61,-3.19,28.86,2.30,0.00,18.04,68.93
241415,-1.56,0.78,14.70,13.76,187,0.73,2294,0.00,36.50,5.79,113,0.50,11.46,-3.19,28.23,2.30,0.00,18.04,68.00
241733,-0.78,0.78,14.70,13.76,187,0.72,2308,0.00,37.00,5.80,113,0.50,11.32,-3.34,27.92,2.28,0.00,17.65,67.24
242052,-1.56,0.78,14.59,13.68,187,0.69,2280,0.00,37.50,5.35,113,0.00,10.88,-3.92,26.72,2.26,0.00,16.47,66.99
242370,-0.78,0.78,14.70,13.92,187,0.69,2284,0.00,37.50,5.42,111,0.00,10.74,-3.92,26.82,2.26,0.00,16.47,67.61
242688,0.00,0.78,14.70,13.68,187,0.61,2324,0.00,39.50,5.45,111,0.00,10.01,-4.64,23.02,2.18,0.00,14.51,65.50
243007,0.78,0.78,14.70,13.76,187,0.61,2324,0.00,40.00,5.41,111,0.00,9.72,-4.93,23.67,2.16,0.00,14.51,67.44
243325,3.12,0.78,14.81,13.68,187,0.61,2302,0.00,40.00,5.47,111,0.00,9.72,-4.93,23.67,2.18,0.00,14.51,66.79
243644,4.69,0.78,14.70,13.84,187,0.62,2305,0.00,40.00,5.47,111,0.00,9.72,-4.93,24.20,2.18,0.00,14.90,68.36
243962,6.25,0.78,14.81,13.92,187,0.66,2323,0.00,39.00,5.38,111,0.00,10.01,-4.64,25.33,2.22,0.00,15.69,69.00
244281,6.25,0.78,14.59,13.92,187,0.70,2298,0.00,38.00,5.88,111,0.00,10.59,-4.06,26.63,2.26,0.00,16.47,68.54
244600,5.47,0.78,14.59,13.84,187,0.68,2306,0.00,38.00,5.95,111,0.00,10.59,-4.06,26.43,2.26,0.00,16.47,68.86
244919,3.91,0.78,14.59,13.68,187,0.69,2318,0.00,38.00,5.94,111,0.00,10.74,-4.06,26.72,2.26,0.00,16.47,68.69
245237,3.12,0.78,14.59,13.76,187,0.67,2332,0.00,38.00,5.90,111,0.00,10.74,-4.06,26.44,2.24,0.00,16.47,68.55
245556,3.91,0.78,14.70,13.92,187,0.68,2322,0.00,38.00,6.02,111,0.00,10.74,-4.06,27.01,2.26,0.00,16.47,68.36
245874,3.12,0.78,14.59,13.68,187,0.69,2344,0.00,38.00,6.00,111,0.00,10.74,-4.06,26.72,2.26,0.00,16.47,67.91
246193,3.12,0.78,14.70,13.76,187,0.70,2318,0.00,37.50,5.93,111,0.00,10.74,-4.06,27.11,2.28,0.00,16.47,67.99
246512,2.34,0.78,14.59,13.84,187,0.68,2314,0.00,38.00,5.97,111,0.00,10.74,-4.06,26.91,2.26,0.00,16.47,69.26
246831,2.34,0.78,14.70,13.92,187,0.70,2332,0.00,38.00,5.93,111,0.00,10.74,-4.06,26.73,2.26,0.00,16.86,68.06
247149,1.56,0.78,14.59,13.84,187,0.69,2317,0.00,38.00,5.99,111,0.00,10.59,-4.06,26.93,2.26,0.00,16.47,67.28
247468,2.34,0.78,14.70,13.84,187,0.68,2348,0.00,38.00,6.01,111,0.00,10.59,-4.06,27.12,2.26,0.00,16.86,69.28
247787,3.12,0.78,14.70,13.84,187,0.69,2352,0.00,38.00,5.45,111,0.00,10.59,-4.06,26.34,2.26,0.00,16.86,67.61
248105,2.34,0.78,14.70,13.84,187,0.69,2323,0.00,38.00,6.02,111,0.00,10.59,-4.06,27.02,2.26,0.00,16.86,69.21
248424,2.34,0.78,14.59,13.92,187,0.70,2332,0.00,38.00,5.94,111,0.00,10.59,-4.06,26.73,2.26,0.00,16.86,69.54
248743,2.34,0.78,14.59,13.68,187,0.68,2355,0.00,38.00,6.09,111,0.00,10.59,-4.06,26.73,2.26,0.00,16.47,68.68
249062,2.34,0.78,14.70,13.60,187,0.68,2353,0.00,38.50,5.98,111,0.00,10.59,-4.06,26.82,2.26,0.00,16.86,68.51
249380,2.34,0.78,14.70,13.76,187,0.69,2311,0.00,38.00,5.92,111,0.00,10.59,-4.06,26.63,2.26,0.00,16.47,67.86
249700,1.56,0.78,14.59,13.76,187,0.68,2368,0.00,38.50,5.56,111,0.00,10.45,-4.21,26.36,2.26,0.00,16.47,68.98
250018,1.56,0.78,14.70,13.76,187,0.65,2321,0.00,39.00,5.45,111,0.00,10.01,-4.64,25.12,2.22,0.00,15.29,66.04
250337,1.56,0.78,14.70,13.76,187,0.59,2364,0.00,41.00,5.55,111,0.00,9.58,-5.08,23.58,2.16,0.00,14.51,66.00
250656,3.12,0.78,14.81,13.76,185,0.60,2326,0.00,40.50,4.96,113,0.00,9.43,-5.37,23.51,2.18,0.00,14.51,67.06
250975,3.91,0.78,14.81,13.76,185,0.57,2338,0.00,41.00,5.54,113,0.00,9.14,-5.51,21.96,2.12,0.00,13.73,66.82
251294,0.00,0.78,14.24,13.84,185,0.35,2339,0.00,41.50,3.97,113,0.00,6.53,-8.27,13.31,1.82,0.00,7.84,52.50
251612,-7.81,0.78,13.90,13.92,185,0.27,2318,0.00,36.50,3.49,113,0.00,5.08,-9.72,10.33,1.66,0.00,7.06,54.13
251931,-13.28,0.78,14.01,13.68,185,0.27,2330,0.00,36.50,3.48,113,0.00,4.79,-9.87,10.51,1.66,0.00,7.06,61.82
252250,-11.72,0.78,14.81,13.92,185,0.31,2325,0.00,37.00,3.43,113,0.00,5.08,-9.58,12.24,1.76,0.00,8.63,67.54
252569,-11.72,0.78,14.59,13.84,185,0.46,2324,0.00,42.00,3.97,113,0.00,6.96,-7.69,18.49,2.00,0.00,12.55,73.11
252887,2.34,0.78,15.96,13.92,185,0.54,2273,0.00,41.50,4.90,113,0.00,8.56,-6.09,21.20,2.10,0.00,13.73,68.72
253207,10.16,0.78,15.50,13.84,185,0.60,2284,0.00,40.00,5.40,113,0.00,9.43,-5.22,23.26,2.16,0.00,14.90,65.79
253526,10.16,0.78,14.70,13.68,185,0.62,2273,0.00,40.00,5.33,113,0.00,9.72,-5.08,23.43,2.16,0.00,14.90,68.28
253846,9.38,0.78,14.47,13.84,185,0.61,2293,0.00,40.00,5.33,113,0.00,9.72,-4.93,22.91,2.16,0.00,14.90,67.20
254164,8.59,0.78,14.47,13.92,185,0.62,2304,0.00,40.00,5.36,113,0.00,9.72,-4.93,23.25,2.16,0.00,14.90,68.53
254483,7.03,0.78,14.47,13.76,185,0.63,2287,0.00,39.50,5.34,113,0.00,9.87,-4.93,23.75,2.16,0.00,14.90,67.27
254802,6.25,0.78,14.59,13.68,185,0.64,2275,0.00,39.00,5.34,113,0.00,10.01,-4.79,23.92,2.18,0.00,15.29,66.23
255122,6.25,0.78,14.59,13.84,185,0.63,2274,0.00,39.00,5.38,113,0.00,10.01,-4.79,23.83,2.18,0.00,15.29,66.89
255440,5.47,0.78,14.59,13.92,185,0.62,2280,0.00,39.50,5.41,113,0.00,10.01,-4.79,23.91,2.18,0.00,15.29,66.27
255759,5.47,0.78,14.59,13.84,185,0.62,2295,0.00,39.50,5.39,113,0.00,9.87,-4.79,24.01,2.18,0.00,15.29,66.20
256077,6.25,0.78,14.70,13.76,185,0.62,2287,0.00,39.50,5.37,113,0.00,10.01,-4.79,23.83,2.16,0.00,15.29,66.96
256396,5.47,0.78,14.59,13.84,185,0.64,2289,0.00,39.50,5.31,113,0.00,10.01,-4.79,24.10,2.18,0.00,15.29,67.18
256716,6.25,0.78,14.81,13.84,185,0.66,2307,0.00,38.50,5.80,113,0.00,10.30,-4.35,25.03,2.22,0.00,16.08,66.30
257034,5.47,0.78,14.47,13.68,185,0.54,2277,0.00,39.50,4.86,113,0.00,9.14,-5.95,16.86,2.04,0.00,7.84,43.55
257353,0.00,0.78,13.55,13.84,185,0.25,2271,0.00,33.50,1.94,113,0.00,5.37,-9.43,9.45,1.64,0.00,6.27,49.83
257672,0.00,0.78,14.13,13.84,185,0.25,2242,0.00,26.00,1.93,113,0.00,4.93,-9.72,9.42,1.62,0.00,6.67,54.17
257990,0.00,0.78,14.81,13.68,185,0.26,2233,0.00,24.00,1.92,113,0.00,4.93,-9.87,9.61,1.64,0.00,6.67,54.38
258309,0.00,0.78,18.26,13.68,185,0.25,2222,0.00,24.00,1.90,113,0.00,5.08,-9.58,9.54,1.64,0.00,6.27,50.83
258628,0.00,0.78,20.33,13.92,185,0.25,2233,0.00,24.00,1.89,113,0.00,5.22,-9.43,9.34,1.62,0.00,6.27,51.56
258946,0.00,0.78,20.33,13.68,185,0.26,2214,0.00,24.00,1.89,113,0.00,5.22,-9.43,9.36,1.64,0.00,6.27,50.33
259264,0.00,0.78,20.33,13.92,185,0.26,2176,0.00,24.00,1.88,113,0.00,5.22,-9.43,9.36,1.62,0.00,6.27,50.08
259583,0.00,0.78,20.33,13.84,185,0.25,2182,0.00,24.00,1.85,113,0.00,5.37,-9.43,9.10,1.60,0.00,6.27,51.30
259901,0.00,0.78,20.33,13.92,185,0.25,2135,0.00,24.00,1.84,113,0.00,5.37,-9.43,9.13,1.60,0.00,5.88,49.43
260220,0.00,0.78,20.33,13.92,185,0.25,2144,0.00,24.00,1.81,113,0.00,5.37,-9.43,9.16,1.60,0.00,5.88,50.87
260539,0.00,0.78,20.33,13.76,185,0.27,2049,0.00,24.00,1.71,113,0.00,5.51,-9.29,9.05,1.60,0.00,5.88,52.98
260858,0.00,0.78,20.33,13.76,185,0.89,2418,0.00,14.00,7.28,113,1.50,12.77,-2.90,25.91,2.42,0.00,8.24,39.99
261176,0.00,0.78,16.54,13.92,185,0.22,2835,0.00,30.00,2.42,113,0.00,4.79,-9.87,10.10,1.68,0.00,7.45,51.02
261495,0.00,0.78,15.96,13.84,185,0.25,2618,0.00,24.00,2.23,113,0.00,4.64,-10.16,10.98,1.72,0.00,7.84,56.69
261814,0.00,0.78,16.65,13.92,185,0.24,2640,0.00,24.00,2.28,113,0.00,4.64,-10.01,11.02,1.70,0.00,7.45,56.05
262133,0.00,0.78,20.33,13.68,185,0.25,2624,0.00,24.00,2.26,113,0.00,4.79,-9.87,11.02,1.72,0.00,7.45,55.17
262452,0.00,0.78,20.33,13.92,185,0.25,2600,0.00,24.00,2.24,113,0.00,4.93,-9.87,10.98,1.72,0.00,7.45,55.68
262771,0.00,0.78,20.33,13.84,185,0.25,2582,0.00,24.00,2.20,113,0.00,4.93,-9.87,10.84,1.72,0.00,7.45,54.16
263090,0.00,0.78,20.33,13.76,185,0.26,2573,0.00,24.00,2.17,113,0.00,4.93,-9.87,11.02,1.72,0.00,7.45,54.80
263409,0.00,0.78,20.33,13.76,185,0.26,2522,0.00,24.00,2.17,113,0.00,4.93,-9.87,10.93,1.72,0.00,7.45,56.77
263726,0.00,0.78,20.33,13.76,183,0.26,2528,0.00,24.00,2.14,113,0.00,4.93,-9.72,10.67,1.70,0.00,7.06,54.95
264045,0.00,0.78,20.33,13.84,183,0.26,2481,0.00,24.00,2.09,113,0.00,4.93,-9.72,10.67,1.70,0.00,7.06,53.88
264364,0.00,0.78,20.33,13.92,183,0.26,2434,0.00,24.00,2.06,113,0.00,4.93,-9.72,10.40,1.68,0.00,7.06,53.59
264683,0.00,0.78,20.33,13.84,183,0.26,2376,0.00,24.00,2.03,113,0.00,5.08,-9.58,10.40,1.68,0.00,7.06,55.96
265001,0.00,0.78,20.33,13.84,183,0.26,2322,0.00,24.00,1.98,113,0.00,5.22,-9.58,9.88,1.66,0.00,6.67,51.91
265322,25.00,0.78,20.33,13.92,183,1.04,2448,0.00,18.00,8.88,113,1.50,12.77,-2.47,32.91,2.48,0.00,10.59,44.81
265640,0.00,0.78,18.38,13.92,183,0.23,2762,0.00,31.00,2.36,113,0.00,4.93,-9.72,10.76,1.70,0.00,7.84,50.91
265958,0.00,0.78,19.87,13.92,183,0.26,2648,0.00,24.00,2.26,113,0.00,4.93,-9.72,11.41,1.74,0.00,7.45,54.22
266276,0.00,0.78,20.33,13.92,183,0.26,2600,0.00,24.00,2.22,113,0.00,4.93,-9.72,11.07,1.72,0.00,7.45,54.77
266596,0.00,0.78,20.33,13.60,183,0.26,2543,0.00,24.00,2.14,113,0.00,4.93,-9.72,10.84,1.72,0.00,7.45,56.30
266915,0.00,0.78,20.33,14.00,183,0.26,2470,0.00,24.00,2.09,113,0.00,5.08,-9.72,10.32,1.70,0.00,7.06,53.77
267234,0.00,0.00,20.33,13.76,183,1.03,2365,0.00,13.00,7.57,113,0.00,11.90,-1.89,53.68,2.72,0.00,38.82,95.35
267553,0.00,0.78,19.98,13.92,183,0.21,3025,0.00,31.50,2.55,113,0.00,5.08,-9.72,10.67,1.68,0.00,7.84,45.78
267871,0.00,0.78,15.73,13.76,183,0.24,2862,0.00,24.00,2.46,113,0.00,4.79,-10.01,11.70,1.76,0.00,7.84,56.21
268190,0.00,0.78,17.00,13.92,183,0.24,2901,0.00,24.00,2.45,113,0.00,4.64,-10.01,11.36,1.74,0.00,7.84,55.07
268509,0.00,0.78,20.33,13.84,183,0.25,2961,0.00,24.00,2.53,113,0.00,4.79,-9.87,12.29,1.78,0.00,7.84,52.60
268828,0.00,0.78,20.33,13.84,183,0.24,2938,0.00,24.00,2.53,113,0.00,4.79,-10.01,12.00,1.76,0.00,8.24,54.37
269146,25.00,0.78,20.33,13.92,183,0.45,2872,0.00,48.50,6.18,113,0.00,6.67,-7.98,21.99,2.14,0.00,14.12,70.84
269466,23.44,0.78,16.31,13.68,183,0.53,3024,0.00,31.50,7.67,113,0.00,7.98,-6.67,26.91,2.26,0.00,16.08,70.13
269785,10.94,0.78,13.78,13.84,183,0.59,3011,0.00,45.00,7.66,113,0.00,8.71,-5.95,29.17,2.32,0.00,17.25,70.35
270104,6.25,0.78,14.13,13.84,183,0.62,3020,0.00,44.00,7.73,113,0.00,9.00,-5.66,31.17,2.36,0.00,18.04,71.84
270422,4.69,0.78,14.36,13.92,183,0.68,3044,0.00,41.50,7.73,113,0.00,9.87,-4.93,34.92,2.44,0.00,19.61,73.46
270741,1.56,0.78,14.47,13.68,183,0.73,3068,0.00,40.50,8.44,113,0.00,10.45,-4.21,37.41,2.48,0.00,21.18,74.80
271059,-1.56,0.00,14.36,13.84,181,0.77,3087,0.00,40.00,8.65,113,0.50,11.03,-3.63,40.48,2.54,0.00,22.35,75.10
271378,-3.12,0.00,14.59,13.76,181,0.86,3161,0.00,40.50,9.34,113,1.50,11.90,-2.61,46.80,2.64,0.00,26.27,77.75
271697,-5.47,0.00,14.59,13.84,181,0.96,3206,0.00,37.50,9.51,113,1.50,13.06,-1.60,51.00,2.72,0.00,29.02,76.73
272015,-7.81,0.00,14.47,13.84,181,0.98,3265,0.00,37.00,9.65,113,1.00,13.49,-1.16,53.26,2.76,0.00,30.98,77.78
272334,-7.81,0.00,14.59,13.92,181,1.02,3307,0.00,36.50,10.68,113,1.00,13.93,-0.73,55.78,2.80,0.00,31.76,76.43
272652,-7.81,0.00,14.59,13.76,181,1.02,3364,0.00,37.00,10.17,113,1.00,14.07,-0.73,57.06,2.82,0.00,32.16,76.28
272971,-7.81,0.00,14.59,13.76,181,1.02,3427,0.00,37.50,11.09,113,1.00,14.07,-0.58,58.53,2.84,0.00,32.16,75.07
273289,-7.03,0.00,14.70,13.76,181,1.02,3524,0.00,38.00,11.15,113,1.00,14.22,-0.58,60.35,2.86,0.00,32.16,76.94
273608,-6.25,0.00,14.59,13.68,181,1.03,3584,0.00,38.00,11.36,113,1.00,14.22,-0.44,60.65,2.90,0.00,32.16,76.81
273927,0.00,0.78,14.13,13.84,181,0.37,3600,0.00,43.00,3.04,113,0.50,8.42,-6.38,18.94,2.08,0.00,10.20,38.91
274246,0.00,0.78,13.09,13.76,181,0.22,3554,0.00,32.50,3.00,111,0.00,4.93,-9.87,13.33,1.82,0.00,9.41,49.93
274565,0.00,0.78,14.36,13.92,181,0.24,3333,0.00,30.00,4.91,111,0.00,4.79,-9.87,13.28,1.84,0.00,8.63,54.01
274883,0.00,0.78,13.21,13.84,181,0.48,2651,0.00,45.00,5.67,111,0.00,6.82,-7.98,23.74,2.16,0.00,15.29,84.32
275203,0.00,0.78,13.90,13.84,181,0.68,2657,0.00,40.50,6.84,111,0.00,9.72,-5.08,30.92,2.36,0.00,18.04,76.51
275520,0.00,0.78,15.04,13.76,181,0.72,2689,0.00,39.50,6.83,111,0.00,10.16,-4.64,31.49,2.40,0.00,18.43,72.41
275840,2.34,0.78,14.81,13.84,180,0.72,2696,0.00,39.00,6.90,111,0.00,10.16,-4.50,32.40,2.40,0.00,18.82,74.34
276159,3.12,0.78,14.59,13.84,180,0.73,2708,0.00,39.00,7.00,111,0.50,10.30,-4.35,33.48,2.42,0.00,18.82,74.96
276477,1.56,0.78,14.36,13.84,180,0.75,2753,0.00,39.00,6.99,111,0.50,10.45,-4.35,33.87,2.42,0.00,18.82,74.42
276795,0.78,0.78,14.47,13.84,180,0.73,2767,0.00,39.00,7.08,111,0.50,10.45,-4.35,34.19,2.42,0.00,18.82,73.97
277115,1.56,0.78,14.59,13.76,180,0.73,2753,0.00,39.00,7.11,111,0.50,10.45,-4.35,33.84,2.42,0.00,19.22,75.61
277434,1.56,0.78,14.59,13.84,180,0.74,2802,0.00,39.00,7.11,111,0.50,10.45,-4.21,34.19,2.42,0.00,19.22,73.92
277753,0.78,0.78,14.59,13.68,180,0.74,2820,0.00,39.50,7.13,111,0.50,10.45,-4.21,34.31,2.44,0.00,19.22,74.11
278071,0.78,0.78,14.59,13.76,180,0.74,2832,0.00,39.50,7.19,111,0.50,10.45,-4.21,34.44,2.42,0.00,19.22,74.71
278390,0.00,0.78,14.47,13.76,180,0.73,2858,0.00,39.50,7.23,111,0.50,10.45,-4.21,34.56,2.44,0.00,19.22,74.20
278709,-0.78,0.78,14.47,13.84,180,0.74,2869,0.00,39.50,7.29,113,0.50,10.45,-4.21,35.05,2.44,0.00,19.22,73.80
279028,-1.56,0.78,14.59,13.84,180,0.74,2872,0.00,39.50,7.42,113,0.50,10.45,-4.21,35.18,2.44,0.00,19.22,73.98
279346,-1.56,0.78,14.59,13.84,180,0.72,2911,0.00,40.00,7.45,113,0.50,10.45,-4.35,35.43,2.44,0.00,19.61,73.65
279666,0.00,0.78,14.13,13.84,180,0.26,2863,0.00,45.50,2.44,113,0.00,6.53,-8.42,11.51,1.78,0.00,7.84,41.68
279984,0.00,0.78,13.55,13.92,180,0.23,2848,0.00,28.00,2.45,113,0.00,4.79,-10.01,10.93,1.72,0.00,7.84,51.70
280303,0.00,0.78,14.47,13.84,180,0.26,2685,0.00,29.00,4.01,113,0.00,4.79,-10.01,11.41,1.74,0.00,9.02,60.01
280622,0.00,0.78,13.44,13.76,180,0.72,2459,0.00,40.00,6.27,113,0.00,9.72,-4.93,29.16,2.32,0.00,17.25,75.24
280940,0.00,0.78,15.04,13.84,180,0.73,2478,0.00,38.00,6.27,113,0.00,10.59,-4.06,30.02,2.34,0.00,18.43,73.50
281260,0.00,0.78,14.81,13.76,180,0.73,2489,0.00,38.00,6.33,113,0.50,10.74,-3.92,29.61,2.34,0.00,18.43,70.21
281580,2.34,0.78,14.81,13.84,181,0.73,2481,0.00,38.00,6.35,113,0.50,10.74,-3.92,30.54,2.36,0.00,18.43,72.46
281897,0.78,0.78,14.47,13.92,181,0.69,2488,0.00,38.00,6.45,113,0.00,10.45,-4.35,28.18,2.30,0.00,15.29,66.84
282216,-8.59,0.78,13.21,13.68,181,0.25,2506,0.00,39.00,3.72,113,0.00,5.37,-9.29,10.27,1.68,0.00,7.45,50.41
282535,0.00,0.78,13.90,13.84,181,0.25,2522,0.00,29.00,2.13,113,0.00,4.79,-10.01,10.18,1.68,0.00,7.06,56.73
282855,0.00,0.78,14.93,13.84,181,0.26,2461,0.00,24.00,2.10,113,0.00,4.79,-9.87,10.93,1.72,0.00,7.45,57.29
283173,0.00,0.78,15.85,13.76,181,0.26,2416,0.00,24.00,2.08,113,0.00,4.93,-9.72,10.76,1.70,0.00,7.06,55.96
283491,0.00,0.78,20.33,13.76,181,0.26,2390,0.00,24.00,2.04,113,0.00,5.08,-9.58,10.58,1.68,0.00,7.06,55.29
283810,0.00,0.78,20.33,13.84,181,0.26,2374,0.00,24.00,2.00,113,0.00,5.08,-9.58,10.32,1.68,0.00,7.06,55.82
284130,0.00,0.78,20.33,13.76,181,0.26,2298,0.00,24.00,1.96,113,0.00,5.08,-9.58,10.14,1.66,0.00,6.67,52.37
284448,0.00,0.78,20.33,13.92,181,0.26,2254,0.00,24.00,1.94,113,0.00,5.22,-9.58,9.51,1.64,0.00,6.27,51.48
284767,0.00,0.78,20.33,13.84,181,0.25,2209,0.00,24.00,1.90,113,0.00,5.22,-9.43,9.39,1.64,0.00,6.27,51.89
285085,0.00,0.78,20.33,13.92,181,0.26,2171,0.00,24.00,1.83,113,0.00,5.22,-9.43,9.34,1.62,0.00,5.88,50.23
285405,0.00,0.78,20.33,13.76,181,0.26,2095,0.00,24.00,1.79,113,0.00,5.37,-9.29,9.08,1.60,0.00,5.88,51.19
285724,0.00,0.78,20.33,13.68,181,0.26,2036,0.00,24.00,1.74,113,0.00,5.37,-9.29,8.76,1.58,0.00,5.49,50.29
286044,0.00,0.78,20.33,13.84,181,0.25,2007,0.00,24.00,1.69,113,0.00,5.37,-9.43,8.33,1.54,0.00,5.10,49.15
286363,0.00,0.78,20.33,13.92,181,0.25,1951,0.00,24.00,1.68,113,0.00,5.37,-9.43,8.16,1.54,0.00,5.10,50.87
286682,0.00,0.78,20.33,13.60,181,0.38,1756,0.00,25.00,3.75,113,0.00,7.55,-7.11,17.92,2.00,0.00,37.65,120.83
287002,0.00,0.78,20.33,13.92,181,0.19,2824,0.00,42.00,2.40,113,0.00,5.95,-9.00,8.03,1.54,0.00,5.49,32.87
287321,0.00,0.78,15.04,13.92,181,0.23,2395,0.00,26.00,2.02,113,0.00,4.35,-10.30,9.36,1.62,0.00,7.06,61.39
287639,0.00,0.78,17.00,13.76,181,0.26,2198,0.00,24.00,1.88,113,0.00,4.79,-9.87,9.54,1.64,0.00,6.27,55.12
287959,0.00,0.78,20.33,13.84,181,0.26,2189,0.00,24.00,1.87,113,0.00,5.22,-9.43,9.74,1.64,0.00,6.27,52.27
288278,0.00,0.78,20.33,13.84,181,0.26,2186,0.00,24.00,1.87,113,0.00,5.22,-9.43,9.19,1.62,0.00,6.27,50.93
288595,0.00,0.78,20.33,13.76,183,0.26,2116,0.00,24.00,1.81,113,0.00,5.37,-9.43,9.02,1.60,0.00,5.88,50.23
288916,0.00,0.78,20.33,13.92,183,0.26,2062,0.00,24.00,1.77,113,0.00,5.37,-9.29,9.02,1.60,0.00,5.49,51.47
289233,0.00,0.78,20.33,13.68,183,0.26,2003,0.00,24.00,1.71,113,0.00,5.37,-9.29,8.64,1.56,0.00,5.49,52.01
