Time (msec),Volumetric Efficiency 2.5L (Calculated) (%),Throttle Opening Angle (%),Primary Wastegate Duty Cycle (%),Mass Airflow Sensor Voltage (V),Mass Airflow (g/s),Manifold Relative Pressure (psi),Manifold Absolute Pressure (psi),Knock Correction Advance (degrees),Intake Air Temperature (F),Injector Duty Cycle (%),Ignition Total Timing (degrees),Feedback Knock Correction (4-byte)* (degrees),Engine Speed (rpm),Engine Load (Calculated) (g/rev),Coolant Temperature (F),Battery Voltage (V),A/F Sensor #1 (AFR),A/F Learning #1 (%),A/F Correction #1 (%)
232660,41.10,4.31,0.00,1.40,5.15,-8.27,6.53,0.00,79,2.07,14.00,0.00,1213,0.25,181,13.92,14.70,10.16,25.00
232980,39.64,4.31,0.00,1.40,5.09,-8.42,6.24,0.00,79,2.12,16.00,0.00,1240,0.25,181,13.92,14.70,9.38,25.00
233298,39.10,4.31,0.00,1.38,4.85,-8.56,6.09,0.00,79,2.06,16.00,0.00,1208,0.24,181,13.92,14.70,7.81,25.00
233616,39.53,3.92,0.00,1.36,4.76,-8.71,5.95,0.00,79,2.05,17.00,0.00,1190,0.24,181,13.92,14.70,7.03,25.00
233935,39.89,3.92,0.00,1.36,4.64,-8.71,5.95,0.00,79,1.99,18.00,0.00,1164,0.24,181,13.92,14.70,6.25,25.00
234254,39.61,3.92,0.00,1.34,4.51,-8.56,6.09,0.00,79,1.94,19.50,0.00,1138,0.23,181,13.92,14.70,5.47,25.00
234572,37.80,3.53,0.00,1.32,4.20,-8.56,6.09,0.00,79,1.91,19.50,0.00,1126,0.22,181,13.84,14.81,4.69,25.00
234892,36.19,3.53,0.00,1.30,3.99,-8.56,6.09,0.00,79,1.63,19.50,0.00,1102,0.21,181,13.84,14.93,3.91,25.00
235210,35.51,3.53,0.00,1.30,3.91,-8.71,6.09,0.00,79,1.61,20.00,0.00,1073,0.22,181,13.92,14.93,3.91,25.00
235528,36.29,3.14,0.00,1.30,3.94,-8.56,6.09,0.00,79,1.53,22.50,0.00,1024,0.23,181,13.92,15.04,3.12,25.00
235847,36.12,3.14,0.00,1.28,3.76,-8.56,6.09,0.00,79,1.52,23.00,0.00,1016,0.22,181,13.84,15.16,3.12,25.00
236166,36.23,3.14,0.00,1.26,3.71,-8.42,6.38,0.00,79,1.45,23.00,0.00,972,0.22,181,13.84,15.39,0.78,25.00
236485,34.11,3.14,0.00,1.26,3.49,-8.27,6.38,0.00,79,1.40,23.00,0.00,963,0.22,181,13.92,15.50,0.78,25.00
236803,34.96,3.14,0.00,1.24,3.49,-8.13,6.53,0.00,79,1.38,23.00,0.00,920,0.22,181,13.92,15.73,0.78,25.00
237122,33.78,2.75,0.00,1.24,3.40,-8.13,6.53,0.00,79,1.36,23.00,0.00,910,0.23,181,13.84,15.85,0.78,25.00
237441,35.39,2.75,0.00,1.24,3.47,-7.98,6.67,0.00,79,1.28,23.00,0.00,849,0.24,181,14.00,15.96,0.78,25.00
237759,38.95,3.14,0.00,1.24,3.52,-7.69,6.82,0.00,79,1.16,23.00,0.00,774,0.27,181,13.84,16.08,0.78,25.00
238077,42.42,3.53,0.00,1.26,3.79,-6.96,7.55,0.00,79,1.21,23.00,0.00,695,0.33,181,13.92,16.31,0.78,25.00
238397,45.52,3.92,0.00,1.30,4.20,-6.09,8.42,0.00,79,1.16,23.00,0.00,644,0.39,181,13.68,16.65,0.78,25.00
238716,42.21,3.92,0.00,1.32,3.94,-4.93,9.43,0.00,79,1.17,23.00,0.00,608,0.41,181,13.84,17.11,0.78,25.00
239034,43.04,3.92,0.00,1.28,3.97,-4.50,10.16,0.00,79,1.19,22.00,0.00,590,0.40,181,13.60,17.34,0.78,25.00
239353,36.67,4.31,0.00,1.32,4.04,-4.35,10.30,0.00,79,1.19,19.00,0.00,619,0.42,181,13.68,17.46,0.78,25.00
239671,35.67,4.31,0.00,1.32,4.15,-4.06,10.59,0.00,79,1.26,17.00,0.00,655,0.38,181,13.92,17.92,0.78,25.00
239990,40.20,4.71,0.00,1.34,4.65,-4.06,10.74,0.00,79,1.28,14.50,0.00,653,0.43,181,13.84,18.15,0.78,25.00
240308,37.35,5.10,0.00,1.38,5.03,-3.92,10.88,0.00,79,1.44,16.50,0.00,693,0.44,181,13.76,17.92,0.78,25.00
240628,38.84,5.10,0.00,1.42,4.91,-4.21,10.59,0.00,79,1.39,13.00,0.00,726,0.42,181,13.84,18.26,0.78,24.22
240946,41.60,5.49,0.00,1.42,5.25,-4.35,10.30,0.00,79,1.46,14.50,0.00,760,0.43,181,13.84,17.34,0.78,25.00
241265,40.71,5.49,0.00,1.42,5.28,-4.50,10.16,0.00,79,1.53,14.00,0.00,795,0.41,181,13.84,17.00,0.78,25.00
241584,40.63,5.49,0.00,1.46,5.76,-4.79,10.01,0.00,79,1.52,11.00,0.00,821,0.42,181,13.84,16.88,0.78,25.00
241902,43.04,5.49,0.00,1.48,6.09,-5.08,9.72,0.00,79,1.86,11.00,0.00,849,0.42,181,13.92,16.77,2.34,25.00
242220,39.57,5.49,0.00,1.46,5.83,-5.37,9.29,0.00,79,2.12,11.00,0.00,970,0.37,181,13.84,16.42,3.91,25.00
242539,41.12,5.49,0.00,1.46,5.99,-6.09,8.56,0.00,79,2.03,11.00,0.00,1055,0.34,181,13.76,15.96,5.47,25.00
242858,41.53,5.49,0.00,1.48,6.28,-6.67,8.13,0.00,79,2.14,11.00,0.00,1090,0.35,181,13.92,15.39,7.03,25.00
243177,40.53,5.49,0.00,1.46,6.02,-6.96,7.69,0.00,79,2.24,11.00,0.00,1164,0.31,181,13.92,15.16,7.81,25.00
243496,41.63,5.10,0.00,1.46,6.05,-7.40,7.40,0.00,79,2.24,11.00,0.00,1175,0.31,181,13.84,14.93,9.38,25.00
243815,44.34,5.10,0.00,1.46,5.99,-7.55,7.11,0.00,79,2.25,11.50,0.00,1174,0.31,181,13.92,14.93,10.16,25.00
244133,42.01,5.10,0.00,1.44,5.63,-7.69,6.96,0.00,79,2.04,13.00,0.00,1184,0.29,181,13.76,14.81,10.94,25.00
244452,41.34,4.71,0.00,1.44,5.70,-7.84,6.96,0.00,79,2.05,12.50,0.00,1202,0.29,181,13.92,14.70,10.94,25.00
244771,39.17,4.71,0.00,1.42,5.41,-8.13,6.67,0.00,79,2.06,12.50,0.00,1209,0.26,181,13.92,14.81,10.94,25.00
245090,40.03,4.31,0.00,1.40,5.25,-8.27,6.38,0.00,79,2.09,14.50,0.00,1209,0.26,181,13.92,14.70,9.38,25.00
245410,40.41,4.31,0.00,1.38,5.03,-8.42,6.24,0.00,79,2.04,15.50,0.00,1202,0.25,181,13.92,14.70,7.81,25.00
245728,39.75,4.31,0.00,1.36,4.73,-8.56,6.09,0.00,79,2.02,17.50,0.00,1177,0.24,181,13.84,14.70,7.03,25.00
246046,38.69,3.92,0.00,1.36,4.59,-8.56,6.09,0.00,79,1.99,17.50,0.00,1164,0.24,181,13.84,14.81,6.25,25.00
246364,37.30,3.92,0.00,1.34,4.42,-8.42,6.24,0.00,79,1.96,19.00,0.00,1148,0.23,181,13.84,14.81,5.47,25.00
246683,36.77,3.53,0.00,1.32,4.18,-8.56,6.09,0.00,79,1.93,19.50,0.00,1130,0.22,181,13.84,14.93,4.69,25.00
247001,36.99,3.92,0.00,1.32,4.15,-8.56,6.09,0.00,79,1.87,20.50,0.00,1091,0.23,181,13.92,14.93,3.91,25.00
247319,36.46,3.53,0.00,1.30,3.96,-8.42,6.24,0.00,79,1.84,21.50,0.00,1080,0.22,181,13.92,14.93,3.91,25.00
247638,37.22,3.53,0.00,1.30,4.02,-8.56,6.24,0.00,79,1.78,21.00,0.00,1044,0.22,181,13.76,15.04,3.12,25.00
247957,36.90,3.14,0.00,1.30,4.02,-8.42,6.24,0.00,79,1.75,21.50,0.00,1020,0.23,181,13.84,15.16,3.12,25.00
248276,34.97,3.14,0.00,1.28,3.68,-8.42,6.24,0.00,79,1.52,21.50,0.00,1015,0.23,181,13.84,15.39,0.78,25.00
248594,35.87,3.14,0.00,1.26,3.66,-8.27,6.38,0.00,79,1.43,23.00,0.00,962,0.22,181,13.84,15.39,0.78,25.00
248912,33.57,3.14,0.00,1.26,3.56,-8.27,6.53,0.00,79,1.40,22.50,0.00,958,0.22,181,13.84,15.62,0.78,25.00
249231,36.15,2.75,0.00,1.24,3.45,-8.13,6.53,0.00,79,1.32,23.00,0.00,885,0.23,181,13.76,15.73,0.78,25.00
249550,35.78,3.14,0.00,1.26,3.40,-7.84,6.82,0.00,79,1.24,23.50,0.00,830,0.25,181,13.92,15.85,0.78,25.00
249868,39.14,3.53,0.00,1.28,3.71,-7.40,7.25,0.00,79,1.27,23.00,0.00,764,0.29,181,13.84,16.08,0.78,25.00
250187,39.42,3.53,0.00,1.30,3.73,-6.53,7.98,0.00,79,1.24,23.00,0.00,726,0.32,181,13.84,16.42,0.78,25.00
250506,45.78,3.92,0.00,1.30,3.96,-5.95,8.56,0.00,79,1.18,23.00,0.00,613,0.39,181,13.84,16.88,0.78,25.00
250825,39.51,3.92,0.00,1.32,4.37,-5.08,9.72,0.00,79,1.27,19.50,0.00,659,0.37,181,13.84,17.46,0.78,25.00
251145,42.62,4.31,0.00,1.36,4.56,-4.64,9.87,0.00,79,1.37,23.00,0.00,641,0.43,181,13.92,17.69,0.78,25.00
251463,36.73,4.31,0.00,1.32,4.15,-4.50,10.16,0.00,79,1.29,20.50,0.00,672,0.37,181,13.92,17.57,0.78,25.00
251782,40.73,4.71,0.00,1.34,4.62,-4.50,10.16,0.00,79,1.33,18.00,0.00,690,0.39,181,13.92,17.69,0.78,25.00
252101,44.51,5.10,0.00,1.40,5.19,-4.21,10.30,0.00,79,1.36,17.00,0.00,639,0.46,181,13.68,17.57,0.78,25.00
252419,37.37,4.71,0.00,1.36,4.82,-4.35,10.30,0.00,79,1.35,14.00,0.00,730,0.40,181,13.92,17.69,0.78,25.00
252738,40.17,5.10,0.00,1.42,5.31,-4.50,10.16,0.00,79,1.41,12.50,0.00,772,0.41,181,13.76,17.34,0.78,25.00
253056,39.74,5.49,0.00,1.44,5.51,-4.64,10.16,0.00,79,1.46,11.50,0.00,793,0.42,181,13.84,17.00,0.78,25.00
253375,40.89,5.49,0.00,1.44,5.60,-4.64,10.01,0.00,79,1.52,11.00,0.00,792,0.41,181,13.84,16.88,0.78,25.00
253694,43.06,5.49,0.00,1.46,5.89,-4.79,9.87,0.00,79,1.81,11.00,0.00,820,0.43,181,13.84,16.77,2.34,25.00
254012,38.83,5.49,0.00,1.46,5.80,-5.22,9.58,0.00,79,1.96,11.00,0.00,919,0.38,181,13.92,16.65,3.91,25.00
254331,41.01,5.88,0.00,1.48,6.25,-5.66,9.00,0.00,79,1.90,11.00,0.00,990,0.38,181,13.76,16.19,5.47,25.00
254651,41.33,5.88,0.00,1.50,6.32,-6.38,8.42,0.00,79,2.11,11.00,0.00,1111,0.35,181,13.92,15.73,7.03,25.00
254970,40.42,5.49,0.00,1.48,6.15,-6.82,7.98,0.00,79,2.23,11.00,0.00,1178,0.31,181,13.92,15.27,7.81,25.00
255289,41.04,5.10,0.00,1.48,6.18,-7.55,7.25,0.00,79,2.38,11.00,0.00,1225,0.30,181,13.92,14.93,9.38,25.00
255607,43.02,5.10,0.00,1.46,6.02,-7.84,6.82,0.00,79,2.12,11.00,0.00,1243,0.29,181,13.92,14.70,10.16,25.00
255926,42.00,5.10,0.00,1.44,5.67,-8.13,6.53,0.00,79,2.12,11.00,0.00,1262,0.28,181,13.84,14.70,10.94,25.00
256246,43.36,4.71,0.00,1.44,5.70,-8.27,6.38,0.00,79,2.14,13.00,0.00,1237,0.27,181,13.76,14.59,10.94,25.00
256566,42.35,4.71,0.00,1.42,5.44,-8.42,6.24,0.00,79,2.11,13.00,0.00,1237,0.26,181,13.84,14.59,10.16,24.22
256884,41.00,4.31,0.00,1.42,5.41,-8.42,6.24,0.00,79,2.12,14.50,0.00,1263,0.26,181,13.84,14.59,8.59,24.22
257203,39.81,4.31,0.00,1.40,5.22,-8.71,6.09,0.00,79,2.14,16.00,0.00,1244,0.25,181,13.84,14.59,7.81,24.22
257522,41.06,4.31,0.00,1.38,4.91,-8.85,5.95,0.00,79,2.11,16.50,0.00,1248,0.23,181,13.92,14.59,7.03,24.22
257840,39.10,3.92,0.00,1.36,4.67,-8.85,5.80,0.00,79,2.09,18.50,0.00,1227,0.23,181,13.92,14.70,5.47,25.00
258159,38.42,3.92,0.00,1.34,4.48,-8.85,5.80,0.00,79,2.03,17.50,0.00,1208,0.22,181,13.84,14.70,5.47,25.00
258477,37.24,3.92,0.00,1.34,4.34,-8.85,5.80,0.00,79,1.76,20.00,0.00,1167,0.22,181,13.84,14.70,4.69,25.00
258796,36.31,3.92,0.00,1.32,4.18,-8.85,5.95,0.00,79,1.71,21.00,0.00,1136,0.22,181,14.00,14.70,3.91,25.00
259115,36.95,3.53,0.00,1.32,4.15,-8.71,5.95,0.00,79,1.66,21.50,0.00,1105,0.23,181,13.92,14.81,3.91,25.00
259434,35.34,3.53,0.00,1.30,4.04,-8.71,6.09,0.00,79,1.59,22.00,0.00,1062,0.23,181,13.92,14.93,3.12,25.00
259752,35.95,3.14,0.00,1.28,3.83,-8.56,6.09,0.00,79,1.54,23.00,0.00,1054,0.22,181,13.76,15.04,3.12,25.00
260072,35.75,3.14,0.00,1.28,3.81,-8.42,6.09,0.00,79,1.52,23.00,0.00,1015,0.23,181,13.84,15.16,0.78,25.00
260390,35.77,3.14,0.00,1.28,3.68,-8.42,6.24,0.00,79,1.49,22.50,0.00,998,0.23,181,13.92,15.39,0.78,25.00
260710,34.18,3.14,0.00,1.26,3.51,-8.27,6.38,0.00,79,1.45,23.00,0.00,971,0.23,181,13.84,15.62,0.78,25.00
261028,35.13,2.75,0.00,1.24,3.47,-8.27,6.38,0.00,79,1.39,23.00,0.00,933,0.22,181,13.68,15.62,0.78,25.00
261347,35.49,2.75,0.00,1.26,3.49,-8.13,6.53,0.00,79,1.31,23.00,0.00,877,0.24,181,13.84,15.73,0.78,25.00
261666,35.35,3.14,0.00,1.26,3.54,-7.84,6.82,0.00,79,1.22,23.00,0.00,816,0.25,181,13.92,15.85,0.78,25.00
261984,39.66,3.53,0.00,1.28,3.78,-7.40,7.25,0.00,79,1.28,23.00,0.00,750,0.30,181,14.00,16.08,0.78,25.00
262304,41.45,3.53,0.00,1.30,3.99,-6.67,7.98,0.00,79,1.19,23.00,0.00,696,0.33,181,13.84,16.42,0.78,25.00
262622,45.17,3.92,0.00,1.34,4.10,-5.95,8.71,0.00,79,1.16,23.00,0.00,606,0.39,181,13.84,17.00,0.78,25.00
262941,38.95,3.92,0.00,1.28,3.93,-4.93,9.72,0.00,79,1.23,22.00,0.00,648,0.36,181,13.84,17.57,0.78,25.00
263259,44.99,4.31,0.00,1.34,4.62,-4.21,10.30,0.00,79,1.16,21.00,0.00,588,0.47,181,13.52,17.57,0.78,25.00
263578,32.48,4.31,0.00,1.30,4.02,-4.21,10.45,0.00,79,1.26,14.00,0.00,686,0.35,181,13.76,17.69,0.78,25.00
263898,40.88,4.31,0.00,1.34,4.37,-4.21,10.45,0.00,79,1.28,17.50,0.00,667,0.39,181,13.84,18.15,0.78,25.00
264216,41.82,4.71,0.00,1.38,5.06,-4.06,10.59,0.00,79,1.40,14.50,0.00,656,0.44,181,13.76,17.69,0.78,25.00
264535,37.99,5.10,0.00,1.40,4.94,-4.06,10.59,0.00,79,1.36,14.00,0.00,708,0.42,181,13.84,17.57,0.78,25.00
264854,37.14,5.10,0.00,1.40,4.97,-4.06,10.59,0.00,79,1.44,16.00,0.00,750,0.41,181,13.92,17.34,0.78,25.00
265173,39.29,5.49,0.00,1.42,2.57,-4.21,10.45,0.00,79,1.49,13.00,0.00,756,0.41,181,13.84,17.23,0.78,25.00
265491,42.53,5.49,0.00,1.44,5.51,-4.35,10.30,0.00,79,1.72,14.00,0.00,774,0.43,181,13.84,17.00,0.78,25.00
265810,39.71,5.49,0.00,1.44,5.60,-4.50,10.16,0.00,79,1.79,11.00,0.00,838,0.42,181,13.84,17.34,0.78,25.00
266129,41.12,5.49,0.00,1.46,5.99,-5.08,9.58,0.00,79,1.95,11.00,0.00,888,0.40,181,13.84,16.65,3.12,25.00
266449,39.28,5.88,0.00,1.46,6.02,-5.66,9.00,0.00,79,2.00,11.00,0.00,1015,0.36,181,13.84,16.19,4.69,25.00
266767,40.08,5.88,0.00,1.48,6.18,-6.38,8.42,0.00,79,2.17,11.00,0.00,1120,0.34,181,13.84,15.62,6.25,25.00
267086,40.35,5.49,0.00,1.48,6.25,-6.82,7.84,0.00,79,2.32,11.00,0.00,1184,0.31,181,13.84,15.27,7.81,25.00
267405,40.78,5.49,0.00,1.46,6.02,-7.55,7.25,0.00,79,2.33,11.00,0.00,1230,0.30,181,13.76,14.93,8.59,25.00
267725,42.37,5.10,0.00,1.46,5.99,-7.84,6.82,0.00,79,2.11,11.00,0.00,1220,0.29,181,13.92,14.81,9.38,25.00
268042,42.93,5.10,0.00,1.44,5.86,-7.98,6.67,0.00,79,2.10,11.00,0.00,1237,0.28,181,13.84,14.70,10.16,25.00
268361,41.51,5.10,0.00,1.44,5.73,-8.13,6.53,0.00,79,2.14,12.50,0.00,1256,0.28,181,13.92,14.70,10.94,25.00
268681,41.24,4.71,0.00,1.44,5.57,-8.27,6.38,0.00,79,2.13,14.50,0.00,1236,0.27,181,13.84,14.59,10.16,25.00
269000,41.82,4.31,0.00,1.42,5.38,-8.42,6.24,0.00,79,2.14,14.00,0.00,1261,0.25,181,13.92,14.59,9.38,25.00
269318,41.27,4.31,0.00,1.40,5.22,-8.56,6.09,0.00,79,2.14,17.00,0.00,1236,0.25,181,13.92,14.59,7.81,25.00
269638,39.40,4.31,0.00,1.38,5.03,-8.71,6.09,0.00,79,2.12,16.00,0.00,1240,0.24,181,13.92,14.59,7.03,25.00
269956,38.32,3.92,0.00,1.36,4.62,-8.85,5.95,0.00,79,2.11,16.00,0.00,1236,0.23,181,13.76,14.70,6.25,25.00
270275,39.34,3.92,0.00,1.34,4.56,-8.85,5.80,0.00,79,2.05,19.00,0.00,1203,0.23,181,13.92,14.70,5.47,25.00
270594,37.35,3.92,0.00,1.32,4.26,-8.85,5.80,0.00,79,2.02,21.50,0.00,1168,0.22,181,13.84,14.70,4.69,25.00
270912,36.65,3.53,0.00,1.32,4.20,-8.71,5.95,0.00,79,1.97,20.00,0.00,1153,0.22,181,13.92,14.70,3.91,25.00
271230,36.11,3.53,0.00,1.30,4.02,-8.71,5.95,0.00,79,1.68,21.00,0.00,1128,0.22,181,13.84,14.81,3.91,25.00
271550,35.03,3.53,0.00,1.28,3.83,-8.71,5.95,0.00,79,1.64,22.00,0.00,1092,0.21,181,14.00,14.93,3.12,25.00
271869,35.21,3.14,0.00,1.28,3.73,-8.56,6.09,0.00,79,1.60,22.50,0.00,1070,0.21,181,13.84,14.93,3.12,25.00
272188,37.05,3.14,0.00,1.28,3.81,-8.71,6.09,0.00,79,1.50,23.00,0.00,1003,0.23,181,13.92,15.16,0.78,25.00
272506,35.41,3.14,0.00,1.28,3.71,-8.42,6.24,0.00,79,1.45,23.00,0.00,992,0.22,181,13.84,15.27,0.78,25.00
272826,35.59,3.14,0.00,1.26,3.40,-8.42,6.24,0.00,79,1.39,23.00,0.00,934,0.22,181,13.92,15.50,0.78,25.00
273145,35.95,2.75,0.00,1.26,3.47,-8.13,6.53,0.00,79,1.30,23.00,0.00,892,0.24,181,13.92,15.62,0.78,25.00
273462,36.77,2.75,0.00,1.26,3.47,-7.98,6.67,0.00,79,1.23,23.00,0.00,820,0.25,181,13.92,15.85,0.78,25.00
273781,44.83,3.53,0.00,1.28,3.86,-7.40,7.11,0.00,79,1.23,23.00,0.00,730,0.32,181,13.84,16.08,0.78,25.00
274101,41.11,3.53,0.00,1.30,3.96,-6.67,7.98,0.00,79,1.17,23.00,0.00,686,0.33,181,13.84,16.42,0.78,25.00
274419,45.94,3.92,0.00,1.32,4.04,-5.80,9.00,0.00,79,1.10,23.00,0.00,584,0.41,181,13.76,16.65,0.78,25.00
274738,39.87,3.92,0.00,1.28,3.99,-4.79,10.01,0.00,79,1.21,21.50,0.00,632,0.36,181,13.92,17.23,0.78,25.00
275058,41.21,4.31,0.00,1.32,4.15,-4.64,10.01,0.00,79,1.08,18.00,0.00,602,0.41,181,13.68,17.34,0.78,25.00
275376,36.34,4.31,0.00,1.32,4.02,-4.06,10.59,0.00,79,1.23,17.50,0.00,642,0.39,181,13.76,17.69,0.78,25.00
275695,37.23,4.31,0.00,1.32,4.23,-4.35,10.30,0.00,79,1.31,16.00,0.00,684,0.37,181,13.92,17.69,0.78,25.00
276013,41.41,4.71,0.00,1.36,4.85,-4.35,10.30,0.00,79,1.33,15.00,0.00,625,0.45,181,13.60,17.57,0.78,25.00
276332,37.26,5.10,0.00,1.40,4.94,-4.06,10.74,0.00,79,1.38,12.50,0.00,719,0.41,181,13.84,17.57,0.78,25.00
276651,36.90,5.10,0.00,1.40,4.85,-4.35,10.30,0.00,79,1.48,11.00,0.00,769,0.39,181,13.84,17.57,0.78,25.00
276969,42.46,5.49,0.00,1.44,5.35,-4.64,10.01,0.00,79,1.48,11.50,0.00,771,0.44,181,13.84,17.23,0.78,25.00
277289,40.36,5.49,0.00,1.44,5.57,-4.64,10.01,0.00,79,1.45,11.00,0.00,799,0.42,181,13.84,17.11,0.78,25.00
277608,44.44,5.49,0.00,1.44,5.89,-4.79,9.87,0.00,79,1.62,11.00,0.00,760,0.44,181,13.92,17.00,2.34,25.00
277926,42.64,5.49,0.00,1.44,5.83,-5.08,9.72,0.00,79,1.88,11.00,0.00,880,0.40,181,13.84,16.77,3.91,25.00
278245,39.50,5.49,0.00,1.46,5.99,-5.80,9.14,0.00,79,1.96,11.00,0.00,1027,0.35,181,13.76,16.31,5.47,25.00
278564,41.22,5.88,0.00,1.48,6.25,-6.38,8.27,0.00,79,2.13,11.00,0.00,1093,0.34,181,13.84,15.62,7.03,25.00
278883,40.84,5.88,0.00,1.48,6.15,-6.67,7.98,0.00,79,2.21,11.00,0.00,1128,0.33,181,13.92,15.27,7.81,25.00
279201,39.74,5.49,0.00,1.48,6.09,-7.25,7.55,0.00,79,2.30,11.00,0.00,1216,0.31,181,13.76,15.04,9.38,25.00
279520,42.37,5.10,0.00,1.46,6.02,-7.69,6.96,0.00,79,2.05,11.00,0.00,1201,0.30,181,13.84,14.81,10.16,25.00
279839,41.56,5.10,0.00,1.46,5.83,-7.84,6.82,0.00,79,2.08,11.00,0.00,1217,0.29,181,13.84,14.70,10.94,25.00
280157,41.66,4.71,0.00,1.44,5.57,-7.98,6.67,0.00,79,2.06,13.50,0.00,1209,0.28,181,13.84,14.59,10.94,24.22
280477,40.61,4.71,0.00,1.42,5.41,-8.13,6.53,0.00,79,2.09,15.00,0.00,1213,0.26,181,13.84,14.59,9.38,24.22
280795,39.15,4.31,0.00,1.40,5.09,-8.27,6.38,0.00,79,2.07,14.00,0.00,1228,0.25,181,13.84,14.59,7.81,25.00
281112,39.68,4.31,0.00,1.40,5.06,-8.56,6.24,0.00,79,2.07,16.00,0.00,1200,0.25,181,13.84,14.70,7.03,25.00
281430,39.42,3.92,0.00,1.38,4.76,-8.56,6.09,0.00,79,2.03,16.50,0.00,1196,0.23,181,13.84,14.70,6.25,25.00
281750,40.07,3.92,0.00,1.36,4.62,-8.56,6.09,0.00,79,1.99,19.50,0.00,1167,0.24,181,13.92,14.70,5.47,25.00
282069,37.29,3.92,0.00,1.32,4.31,-8.56,6.09,0.00,79,2.00,20.00,0.00,1160,0.22,181,13.84,14.70,4.69,25.00
282387,37.42,3.92,0.00,1.34,4.31,-8.56,6.09,0.00,79,1.95,21.00,0.00,1128,0.23,181,13.84,14.81,3.91,25.00
282706,35.29,3.53,0.00,1.30,4.07,-8.56,6.09,0.00,79,1.92,20.50,0.00,1123,0.22,181,13.84,14.81,3.91,25.00
283026,36.87,3.53,0.00,1.30,4.04,-8.56,6.09,0.00,79,1.86,21.50,0.00,1088,0.22,181,13.84,14.93,3.12,25.00
283343,36.62,3.53,0.00,1.28,3.99,-8.56,6.09,0.00,79,1.60,21.50,0.00,1077,0.22,181,13.84,14.93,3.12,25.00
283663,35.64,3.14,0.00,1.28,3.81,-8.56,6.09,0.00,79,1.55,21.00,0.00,1036,0.22,181,13.92,15.04,0.78,25.00
283981,35.77,3.14,0.00,1.28,3.86,-8.42,6.24,0.00,79,1.48,23.00,0.00,1008,0.23,181,13.84,15.16,0.78,25.00
284300,34.12,3.14,0.00,1.24,3.47,-8.42,6.24,0.00,79,1.41,23.00,0.00,947,0.22,181,13.84,15.50,0.78,25.00
284619,34.32,3.14,0.00,1.28,3.61,-8.13,6.53,0.00,79,1.37,23.00,0.00,915,0.23,181,13.92,15.73,0.78,25.00
284938,35.70,2.75,0.00,1.24,3.47,-7.98,6.67,0.00,79,1.32,23.00,0.00,883,0.23,181,13.84,15.85,0.78,25.00
285257,34.30,2.75,0.00,1.26,3.38,-7.98,6.67,0.00,79,1.50,23.00,0.00,877,0.23,181,13.92,15.96,0.78,25.00
285575,36.71,3.14,0.00,1.28,3.71,-7.69,6.96,0.00,79,1.38,23.50,0.00,832,0.27,181,13.84,16.08,0.78,25.00
285895,42.63,3.53,0.00,1.30,4.04,-7.25,7.40,0.00,79,1.25,23.00,0.00,733,0.32,183,13.84,16.19,0.78,25.00
286213,41.36,3.92,0.00,1.30,4.07,-6.53,8.13,0.00,79,1.29,23.00,0.00,696,0.35,183,13.76,16.54,0.78,25.00
286531,41.33,3.92,0.00,1.32,4.07,-5.66,8.85,0.00,79,1.24,23.00,0.00,647,0.38,183,13.84,17.00,0.78,25.00
286850,39.13,3.92,0.00,1.30,4.02,-5.08,9.43,0.00,79,1.27,23.00,0.00,672,0.36,183,13.84,17.46,0.78,25.00
287169,41.09,4.31,0.00,1.34,4.45,-4.79,9.87,0.00,79,1.31,20.50,0.00,615,0.43,183,13.60,17.69,0.78,25.00
287488,36.86,4.71,0.00,1.36,4.62,-4.50,10.30,0.00,79,1.26,18.50,0.00,659,0.42,183,13.76,17.57,0.78,25.00
287807,38.38,4.71,0.00,1.36,4.56,-4.35,10.30,0.00,79,1.38,18.50,0.00,697,0.39,183,13.84,18.15,0.78,25.00
288126,38.10,5.10,0.00,1.38,4.73,-4.64,10.01,0.00,79,1.48,14.00,0.00,772,0.37,183,13.84,17.57,0.78,25.00
288444,39.87,5.10,0.00,1.42,5.03,-4.79,9.87,0.00,79,1.48,13.00,0.00,772,0.40,183,13.92,17.23,0.78,25.00
288762,40.81,5.10,0.00,1.44,5.16,-4.79,9.87,0.00,79,1.53,14.00,0.00,788,0.41,183,13.92,17.11,0.78,25.00
289082,39.47,5.49,0.00,1.44,5.51,-4.93,9.87,0.00,79,1.61,12.00,0.00,836,0.40,183,13.92,17.00,0.78,25.00
289401,38.91,5.49,0.00,1.44,5.70,-5.08,9.58,0.00,79,1.65,11.00,0.00,859,0.39,183,13.92,16.77,0.78,25.00
289719,41.38,5.49,0.00,1.44,5.80,-5.51,9.29,0.00,79,1.81,11.00,0.00,929,0.37,183,13.76,16.54,1.56,25.00
290038,41.35,5.49,0.00,1.48,5.96,-5.80,8.85,0.00,79,1.86,11.00,0.00,986,0.37,183,13.92,16.19,3.91,25.00
290356,41.25,5.49,0.00,1.46,5.99,-6.09,8.56,0.00,79,1.95,11.00,0.00,1014,0.36,183,13.76,15.85,5.47,25.00
290674,42.98,5.49,0.00,1.48,6.15,-6.38,8.27,0.00,79,2.04,11.00,0.00,1062,0.34,183,13.92,15.50,7.03,25.00
290993,41.84,5.49,0.00,1.48,6.12,-6.82,7.98,0.00,79,2.14,11.00,0.00,1094,0.34,183,13.92,15.27,7.81,25.00
