Time (msec),Volumetric Efficiency 2.5L (Calculated) (%),Throttle Opening Angle (%),Primary Wastegate Duty Cycle (%),Mass Airflow Sensor Voltage (V),Mass Airflow (g/s),Manifold Relative Pressure (psi),Manifold Absolute Pressure (psi),Knock Correction Advance (degrees),Intake Air Temperature (F),Injector Duty Cycle (%),Ignition Total Timing (degrees),Feedback Knock Correction (4-byte)* (degrees),Engine Speed (rpm),Engine Load (Calculated) (g/rev),Coolant Temperature (F),Battery Voltage (V),A/F Sensor #1 (AFR),A/F Learning #1 (%),A/F Correction #1 (%)
175600,33.20,2.35,0.00,1.22,3.21,-8.13,6.53,0.00,82,1.54,16.50,0.00,898,0.21,201,13.76,14.70,14.84,9.38
175918,31.69,2.35,0.00,1.22,3.13,-8.13,6.53,0.00,82,1.58,16.00,0.00,927,0.21,201,13.68,14.70,14.84,9.38
176236,33.06,2.35,0.00,1.22,3.19,-8.27,6.53,0.00,82,1.54,15.50,0.00,904,0.21,201,13.76,14.70,14.84,9.38
176555,31.26,2.35,0.00,1.22,3.08,-8.13,6.53,0.00,82,1.57,16.00,0.00,906,0.21,201,13.76,14.59,14.84,9.38
176874,32.01,2.35,0.00,1.22,3.19,-8.13,6.53,0.00,82,1.53,16.50,0.00,898,0.21,201,13.84,14.59,14.84,9.38
177192,31.85,2.35,0.00,1.22,3.10,-8.13,6.53,0.00,82,1.58,16.50,0.00,925,0.20,201,13.76,14.59,14.84,9.38
177511,31.60,2.35,0.00,1.24,3.24,-8.27,6.53,0.00,82,1.54,16.50,0.00,925,0.21,201,13.76,14.59,14.84,9.38
177829,33.12,2.35,0.00,1.22,3.21,-8.27,6.38,0.00,82,1.54,16.00,0.00,903,0.21,201,13.68,14.59,14.84,8.59
178148,31.72,2.35,0.00,1.22,3.13,-8.13,6.53,0.00,82,1.55,16.50,0.00,907,0.21,201,13.76,14.59,14.84,8.59
178467,32.22,2.35,0.00,1.22,3.19,-8.27,6.53,0.00,82,1.52,16.00,0.00,883,0.21,201,13.52,14.59,14.84,8.59
178785,33.27,2.75,0.00,1.22,3.08,-8.13,6.53,0.00,82,1.50,19.00,0.00,879,0.21,201,13.76,14.59,14.84,8.59
179104,32.67,3.14,0.00,1.24,3.15,-7.98,6.67,0.00,82,1.49,18.00,0.00,872,0.24,201,13.44,14.59,14.84,8.59
179423,36.80,3.14,0.00,1.26,3.76,-7.55,7.11,0.00,82,1.43,18.50,0.00,840,0.26,201,13.60,14.70,14.84,8.59
179740,34.78,3.14,0.00,1.26,3.54,-7.55,7.11,0.00,82,1.51,17.00,0.00,878,0.24,201,13.60,14.93,14.84,9.38
180058,31.86,3.14,0.00,1.26,3.51,-7.55,7.11,0.00,82,1.56,15.50,0.00,912,0.23,201,13.68,14.93,14.84,10.16
180377,34.01,3.14,0.00,1.26,3.68,-7.69,7.11,0.00,82,1.55,14.50,0.00,893,0.24,201,13.76,14.93,14.84,10.16
180696,33.52,3.14,0.00,1.26,3.58,-7.69,6.96,0.00,82,1.58,15.50,0.00,924,0.23,201,13.60,14.70,14.84,10.16
181015,34.31,3.14,0.00,1.28,3.73,-7.69,6.96,0.00,82,1.57,15.00,0.00,921,0.24,201,13.76,14.59,14.84,9.38
181333,35.50,3.14,0.00,1.28,3.71,-7.69,6.96,0.00,82,1.59,16.00,0.00,929,0.24,201,13.76,14.47,14.84,9.38
181652,33.01,3.14,0.00,1.28,3.73,-7.84,6.82,0.00,82,1.61,14.50,0.00,945,0.23,201,13.68,14.47,14.84,8.59
181970,33.19,3.14,0.00,1.26,3.58,-7.84,6.82,0.00,82,1.62,15.50,0.00,949,0.23,201,13.76,14.36,14.84,7.81
182289,34.27,3.14,0.00,1.26,3.71,-7.84,6.82,0.00,82,1.60,16.00,0.00,937,0.23,201,13.68,14.24,14.84,7.03
182608,33.35,3.14,0.00,1.24,3.51,-7.98,6.67,0.00,82,1.65,16.50,0.00,950,0.22,201,13.60,14.36,14.84,6.25
182927,34.67,3.14,0.00,1.26,3.66,-7.98,6.67,0.00,82,1.61,16.50,0.00,929,0.23,201,13.68,14.36,14.84,5.47
183246,33.67,2.75,0.00,1.26,3.49,-7.98,6.67,0.00,82,1.62,17.50,0.00,937,0.23,201,13.60,14.36,14.84,5.47
183564,33.88,2.75,0.00,1.26,3.56,-7.98,6.67,0.00,81,1.58,16.50,0.00,926,0.23,203,13.68,14.47,14.84,4.69
183883,32.76,2.75,0.00,1.24,3.42,-7.98,6.67,0.00,81,1.60,17.00,0.00,936,0.22,203,13.68,14.47,14.84,4.69
184202,33.99,2.75,0.00,1.26,3.51,-7.98,6.67,0.00,81,1.54,17.00,0.00,902,0.23,203,13.76,14.47,14.84,4.69
184521,35.00,2.75,0.00,1.26,3.44,-7.98,6.67,0.00,81,1.56,18.50,0.00,910,0.23,203,13.68,14.59,14.84,3.91
184840,33.59,2.75,0.00,1.26,3.40,-7.98,6.67,0.00,81,1.53,17.00,0.00,920,0.23,203,13.76,14.59,14.84,3.91
185158,34.04,2.75,0.00,1.24,3.42,-7.98,6.67,0.00,81,1.56,16.00,0.00,913,0.22,203,13.68,14.59,14.84,3.91
185476,33.04,2.75,0.00,1.26,3.40,-7.98,6.67,0.00,81,1.56,17.00,0.00,904,0.23,203,13.68,14.70,14.84,3.91
185795,33.88,2.75,0.00,1.24,3.49,-7.98,6.82,0.00,81,1.51,17.00,0.00,884,0.23,203,13.60,14.59,14.84,3.91
186114,34.65,2.75,0.00,1.24,3.35,-7.84,6.82,0.00,81,1.52,19.00,0.00,886,0.23,203,13.68,14.70,14.84,3.91
186433,33.94,2.75,0.00,1.26,3.42,-7.84,6.82,0.00,81,1.53,17.00,0.00,898,0.24,203,13.68,14.70,14.84,4.69
186751,35.31,2.75,0.00,1.26,3.49,-7.84,6.82,0.00,81,1.52,16.50,0.00,878,0.24,203,13.76,14.81,14.84,4.69
187070,32.89,3.14,0.00,1.24,3.42,-7.69,6.96,0.00,81,1.53,16.50,0.00,898,0.23,203,13.68,14.81,14.84,4.69
187389,33.62,3.14,0.00,1.28,3.66,-7.69,6.96,0.00,81,1.53,16.00,0.00,918,0.24,203,13.76,14.70,14.84,4.69
187707,35.01,3.14,0.00,1.24,3.56,-7.84,6.82,0.00,81,1.54,15.00,0.00,905,0.23,203,13.60,14.81,14.84,5.47
188026,33.10,3.14,0.00,1.26,3.54,-7.84,6.82,0.00,81,1.58,15.50,0.00,928,0.23,203,13.68,14.70,14.84,4.69
188345,34.65,2.75,0.00,1.26,3.56,-7.84,6.82,0.00,81,1.57,15.00,0.00,918,0.24,203,13.76,14.59,14.84,4.69
188664,32.99,3.14,0.00,1.26,3.49,-7.84,6.82,0.00,81,1.58,16.00,0.00,914,0.23,203,13.76,14.59,14.84,4.69
188982,34.58,2.75,0.00,1.26,3.66,-7.84,6.82,0.00,81,1.57,15.00,0.00,911,0.24,203,13.52,14.59,14.84,4.69
189301,32.99,2.75,0.00,1.24,3.44,-7.84,6.82,0.00,81,1.55,16.50,0.00,910,0.23,203,13.68,14.59,14.84,3.91
189619,32.88,2.75,0.00,1.26,3.58,-7.84,6.82,0.00,81,1.56,16.00,0.00,912,0.23,203,13.68,14.59,14.84,3.91
189938,34.07,2.75,0.00,1.26,3.42,-7.84,6.82,0.00,81,1.56,17.00,0.00,917,0.22,203,13.76,14.59,14.84,3.91
190256,33.63,2.75,0.00,1.26,3.49,-7.84,6.82,0.00,81,1.55,16.50,0.00,928,0.23,201,13.68,14.59,14.84,3.91
190575,35.53,2.75,0.00,1.26,3.51,-7.84,6.82,0.00,81,1.52,16.50,0.00,888,0.24,201,13.68,14.59,14.84,3.12
190893,33.68,2.75,0.00,1.26,3.44,-7.84,6.82,0.00,81,1.56,17.00,0.00,902,0.23,201,13.68,14.59,14.84,3.12
191211,34.46,2.75,0.00,1.26,3.63,-7.84,6.82,0.00,81,1.49,17.50,0.00,874,0.24,201,13.68,14.59,14.84,3.12
191529,34.97,2.75,0.00,1.24,3.49,-7.84,6.82,0.00,82,1.52,17.50,0.00,889,0.23,201,13.60,14.70,14.84,3.12
191848,33.13,2.75,0.00,1.26,3.42,-7.84,6.82,0.00,82,1.54,16.50,0.00,905,0.23,201,13.68,14.70,14.84,3.91
192167,34.22,2.75,0.00,1.26,3.56,-7.84,6.82,0.00,82,1.54,15.50,0.00,894,0.23,201,13.68,14.70,14.84,3.91
192486,33.10,2.75,0.00,1.24,3.42,-7.84,6.82,0.00,82,1.55,16.50,0.00,910,0.23,201,13.68,14.70,14.84,3.91
192805,32.68,2.75,0.00,1.26,3.56,-7.84,6.82,0.00,82,1.53,16.50,0.00,895,0.23,201,13.68,14.70,14.84,3.91
193124,34.46,2.75,0.00,1.24,3.49,-7.84,6.82,0.00,82,1.55,17.00,0.00,905,0.22,201,13.68,14.70,14.84,3.91
193442,33.59,2.75,0.00,1.26,3.47,-7.84,6.82,0.00,82,1.58,16.50,0.00,923,0.23,201,13.68,14.70,14.84,3.91
193761,35.91,2.75,0.00,1.26,3.49,-7.98,6.67,0.00,82,1.55,15.50,0.00,906,0.23,199,13.76,14.70,14.84,3.91
194080,33.46,2.75,0.00,1.24,3.39,-7.98,6.67,0.00,82,1.58,16.00,0.00,914,0.22,199,13.76,14.70,14.84,3.91
194398,34.43,2.75,0.00,1.26,3.51,-7.98,6.67,0.00,82,1.54,16.50,0.00,900,0.23,199,13.76,14.59,14.84,3.12
194717,34.65,2.75,0.00,1.24,3.39,-7.98,6.67,0.00,82,1.55,17.00,0.00,909,0.22,199,13.68,14.59,14.84,3.12
195036,33.69,2.75,0.00,1.26,3.37,-7.98,6.67,0.00,82,1.51,17.00,0.00,912,0.23,199,13.68,14.59,14.84,3.12
195354,35.66,2.75,0.00,1.24,3.47,-7.98,6.67,0.00,82,1.53,16.50,0.00,899,0.23,199,13.76,14.59,14.84,3.12
195674,33.32,2.75,0.00,1.24,3.37,-7.98,6.67,0.00,82,1.56,17.00,0.00,904,0.22,199,13.68,14.70,14.84,3.12
195992,35.39,2.75,0.00,1.26,3.56,-7.98,6.67,0.00,82,1.51,17.00,0.00,887,0.24,199,13.68,14.59,14.84,3.12
196311,35.46,2.75,0.00,1.24,3.30,-7.98,6.67,0.00,82,1.53,17.50,0.00,900,0.22,198,13.68,14.70,14.84,3.12
196628,33.37,2.75,0.00,1.26,3.42,-7.84,6.82,0.00,82,1.57,17.00,0.00,919,0.23,198,13.68,14.70,14.84,3.12
196948,35.22,2.75,0.00,1.26,3.42,-7.98,6.67,0.00,82,1.54,15.50,0.00,902,0.23,198,13.68,14.70,14.84,3.12
197266,33.17,2.75,0.00,1.22,3.28,-7.98,6.67,0.00,82,1.52,18.00,0.00,888,0.22,198,13.68,14.70,14.84,3.12
197584,34.77,2.75,0.00,1.26,3.56,-7.98,6.67,0.00,82,1.49,17.00,0.00,897,0.24,198,13.68,14.70,14.84,3.12
197903,35.68,2.75,0.00,1.24,3.47,-7.98,6.82,0.00,82,1.52,16.50,0.00,888,0.23,198,13.68,14.70,14.84,3.12
198222,32.72,2.75,0.00,1.24,3.37,-7.84,6.82,0.00,82,1.56,16.50,0.00,900,0.22,198,13.68,14.70,14.84,3.12
198540,35.12,2.75,0.00,1.26,3.54,-7.98,6.67,0.00,82,1.50,16.50,0.00,880,0.24,196,13.68,14.70,14.84,3.91
198859,35.52,2.75,0.00,1.24,3.37,-7.98,6.67,0.00,84,1.54,17.00,0.00,897,0.23,196,13.68,14.70,14.84,3.91
199177,34.40,2.75,0.00,1.26,3.42,-7.98,6.67,0.00,84,1.55,16.50,0.00,910,0.23,196,13.60,14.70,14.84,3.91
199495,35.76,2.75,0.00,1.26,3.44,-7.98,6.67,0.00,84,1.53,16.00,0.00,897,0.23,196,13.76,14.70,14.84,3.91
199814,34.18,2.75,0.00,1.24,3.37,-7.98,6.67,0.00,84,1.54,17.00,0.00,892,0.23,196,13.60,14.70,14.84,3.12
200133,33.85,2.75,0.00,1.26,3.54,-7.98,6.67,0.00,84,1.50,17.00,0.00,877,0.24,196,13.68,14.59,14.84,3.12
200452,34.60,2.75,0.00,1.24,3.40,-7.98,6.67,0.00,84,1.53,17.00,0.00,900,0.22,196,13.68,14.70,14.84,3.12
200769,34.34,2.75,0.00,1.26,3.42,-7.98,6.67,0.00,84,1.54,17.00,0.00,900,0.23,196,13.68,14.70,14.84,3.12
201088,35.03,2.75,0.00,1.24,3.49,-7.98,6.67,0.00,84,1.50,16.50,0.00,881,0.23,196,13.60,14.70,14.84,3.91
201407,35.86,2.75,0.00,1.24,3.35,-7.98,6.67,0.00,84,1.51,18.00,0.00,886,0.23,194,13.68,14.70,14.84,3.91
201726,33.64,2.75,0.00,1.24,3.40,-7.84,6.82,0.00,84,1.55,17.00,0.00,908,0.23,194,13.60,14.70,14.84,3.91
202045,36.40,2.75,0.00,1.26,3.44,-7.98,6.67,0.00,84,1.51,16.50,0.00,886,0.23,194,13.68,14.70,14.84,3.91
202364,33.29,2.75,0.00,1.24,3.35,-7.84,6.67,0.00,84,1.52,17.50,0.00,893,0.23,194,13.68,14.70,14.84,3.91
202682,34.39,2.75,0.00,1.26,3.53,-7.98,6.67,0.00,84,1.52,17.00,0.00,911,0.23,194,13.76,14.70,14.84,3.91
203001,30.35,1.96,0.00,1.18,2.97,-8.27,6.53,0.00,84,1.56,16.50,0.00,917,0.19,194,13.76,14.70,14.84,3.91
203320,31.95,2.35,0.00,1.20,2.99,-8.42,6.24,0.00,84,1.37,16.50,0.00,917,0.20,194,13.76,14.70,14.84,3.91
203638,32.96,2.35,0.00,1.20,3.01,-8.42,6.24,0.00,86,1.33,16.50,0.00,882,0.20,194,13.76,14.59,14.84,3.12
203957,34.73,2.35,0.00,1.20,2.99,-8.42,6.24,0.00,86,1.45,20.00,0.00,851,0.21,194,13.76,14.59,14.84,3.12
204275,33.48,2.35,0.00,1.22,3.10,-8.27,6.38,0.00,86,1.48,19.00,0.00,866,0.22,194,13.76,14.70,14.84,3.91
204594,34.91,2.75,0.00,1.22,3.24,-8.13,6.53,0.00,86,1.44,18.50,0.00,842,0.23,192,13.68,14.81,14.84,3.91
204912,34.41,2.75,0.00,1.20,3.21,-7.98,6.67,0.00,86,1.46,17.00,0.00,858,0.22,192,13.76,14.93,14.84,4.69
205231,34.05,2.75,0.00,1.22,3.26,-7.98,6.67,0.00,86,1.52,17.00,0.00,874,0.23,192,13.60,15.04,14.84,5.47
205550,34.28,2.75,0.00,1.26,3.49,-7.98,6.67,0.00,86,1.50,16.00,0.00,896,0.23,192,13.68,15.04,14.84,6.25
205869,33.73,2.75,0.00,1.22,3.37,-7.98,6.67,0.00,86,1.56,15.00,0.00,921,0.21,192,13.76,14.93,14.84,6.25
206188,33.19,2.75,0.00,1.24,3.28,-8.13,6.53,0.00,86,1.59,15.00,0.00,930,0.22,192,13.68,14.81,14.84,6.25
206506,35.98,2.75,0.00,1.26,3.49,-8.13,6.53,0.00,86,1.55,15.00,0.00,911,0.23,192,13.68,14.70,14.84,6.25
206824,33.09,2.75,0.00,1.24,3.32,-8.13,6.53,0.00,86,1.59,16.00,0.00,921,0.22,192,13.76,14.59,14.84,6.25
207143,34.38,2.75,0.00,1.24,3.46,-8.13,6.53,0.00,86,1.59,15.00,0.00,920,0.22,192,13.68,14.59,14.84,5.47
207461,32.68,2.75,0.00,1.22,3.30,-8.13,6.53,0.00,86,1.61,16.00,0.00,932,0.22,192,13.68,14.59,14.84,5.47
207780,34.21,2.75,0.00,1.24,3.46,-8.13,6.53,0.00,86,1.57,16.50,0.00,921,0.22,190,13.68,14.59,14.84,5.47
208099,32.92,2.75,0.00,1.22,3.28,-8.27,6.53,0.00,88,1.57,16.50,0.00,918,0.21,190,13.68,14.59,14.84,4.69
208417,32.51,2.75,0.00,1.26,3.42,-8.13,6.53,0.00,88,1.58,16.50,0.00,924,0.22,190,13.68,14.59,14.84,4.69
208735,34.41,2.75,0.00,1.24,3.32,-8.13,6.53,0.00,88,1.58,17.00,0.00,924,0.22,190,13.76,14.59,14.84,4.69
209053,32.82,2.75,0.00,1.26,3.39,-8.13,6.53,0.00,88,1.59,16.50,0.00,953,0.21,190,13.68,14.59,14.84,4.69
209372,34.45,2.75,0.00,1.24,3.28,-8.27,6.38,0.00,88,1.59,17.00,0.00,932,0.21,190,13.76,14.59,14.84,4.69
209691,33.31,2.75,0.00,1.24,3.37,-8.27,6.38,0.00,88,1.57,17.00,0.00,944,0.21,190,13.68,14.59,14.84,4.69
210010,33.90,2.75,0.00,1.22,3.21,-8.27,6.38,0.00,88,1.61,17.00,0.00,947,0.20,190,13.76,14.59,14.84,4.69
210329,32.44,2.35,0.00,1.22,3.17,-8.27,6.38,0.00,88,1.57,17.00,0.00,942,0.21,190,13.76,14.59,14.84,4.69
210647,34.35,2.35,0.00,1.22,3.28,-8.27,6.38,0.00,88,1.56,18.50,0.00,915,0.21,189,13.68,14.70,14.84,3.91
210966,32.10,2.35,0.00,1.22,3.10,-8.27,6.38,0.00,88,1.59,17.00,0.00,930,0.21,189,13.68,14.70,14.84,4.69
211285,33.71,2.35,0.00,1.22,3.19,-8.27,6.38,0.00,88,1.56,17.00,0.00,915,0.21,189,13.76,14.70,14.84,3.91
211604,32.37,2.35,0.00,1.22,3.14,-8.27,6.38,0.00,88,1.60,17.00,0.00,924,0.20,189,13.68,14.70,14.84,4.69
211923,33.75,2.35,0.00,1.22,3.23,-8.42,6.24,0.00,88,1.57,16.50,0.00,913,0.21,189,13.76,14.70,14.84,4.69
212242,32.56,2.35,0.00,1.20,3.10,-8.42,6.38,0.00,88,1.55,18.50,0.00,907,0.21,189,13.76,14.70,14.84,4.69
212561,31.43,2.35,0.00,1.22,3.14,-8.42,6.38,0.00,88,1.55,17.00,0.00,907,0.20,189,13.76,14.70,14.84,4.69
212879,33.88,2.35,0.00,1.20,2.99,-8.42,6.24,0.00,90,1.54,17.50,0.00,909,0.20,189,13.68,14.70,14.84,4.69
213197,32.04,2.35,0.00,1.20,3.03,-8.27,6.38,0.00,90,1.56,17.00,0.00,916,0.21,189,13.68,14.70,14.84,5.47
213516,33.91,2.35,0.00,1.22,3.14,-8.27,6.38,0.00,90,1.52,17.50,0.00,880,0.21,189,13.68,14.81,14.84,5.47
213835,32.58,2.35,0.00,1.20,3.03,-8.27,6.38,0.00,90,1.51,18.50,0.00,885,0.21,189,13.68,14.81,14.84,5.47
214152,33.54,2.35,0.00,1.22,3.10,-8.27,6.38,0.00,90,1.50,17.50,0.00,899,0.22,189,13.76,14.93,14.84,6.25
214471,34.68,2.35,0.00,1.22,3.26,-8.27,6.38,0.00,90,1.54,15.50,0.00,902,0.22,189,13.68,14.93,14.84,7.03
214789,32.52,2.35,0.00,1.22,3.14,-8.27,6.38,0.00,90,1.57,16.00,0.00,910,0.21,189,13.76,14.93,14.84,7.03
215108,34.10,2.35,0.00,1.22,3.23,-8.27,6.38,0.00,90,1.51,17.00,0.00,887,0.22,187,13.68,14.81,14.84,7.03
215427,34.85,2.35,0.00,1.22,3.08,-8.27,6.38,0.00,90,1.52,19.00,0.00,884,0.21,187,13.68,14.70,14.84,7.03
215746,32.71,2.35,0.00,1.22,3.12,-8.27,6.38,0.00,90,1.58,16.50,0.00,927,0.21,187,13.68,14.70,14.84,7.03
216064,34.69,2.75,0.00,1.22,3.26,-8.27,6.38,0.00,90,1.56,16.00,0.00,913,0.22,187,13.68,14.70,14.84,7.81
216383,33.29,2.35,0.00,1.22,3.19,-8.27,6.38,0.00,90,1.57,16.50,0.00,908,0.21,187,13.76,14.70,14.84,7.81
216701,34.25,2.75,0.00,1.22,3.32,-8.27,6.38,0.00,90,1.57,15.50,0.00,907,0.22,187,13.68,14.70,14.84,7.81
217020,32.65,2.75,0.00,1.22,3.14,-8.27,6.38,0.00,90,1.56,17.00,0.00,914,0.21,187,13.76,14.59,14.84,7.81
217339,32.06,2.35,0.00,1.24,3.21,-8.27,6.38,0.00,90,1.55,16.50,0.00,909,0.21,187,13.76,14.59,14.84,7.03
217658,33.65,2.75,0.00,1.22,3.12,-8.27,6.38,0.00,90,1.54,17.00,0.00,913,0.21,187,13.68,14.59,14.84,7.03
217976,33.31,2.75,0.00,1.22,3.17,-8.27,6.38,0.00,90,1.58,17.00,0.00,924,0.21,189,13.68,14.59,14.84,7.03
218296,34.49,2.75,0.00,1.22,3.23,-8.27,6.38,0.00,90,1.57,15.50,0.00,917,0.21,189,13.68,14.70,14.84,7.03
218615,32.78,2.75,0.00,1.24,3.21,-8.27,6.38,0.00,90,1.60,16.50,0.00,935,0.21,189,13.68,14.70,14.84,7.81
218933,34.12,2.75,0.00,1.24,3.30,-8.27,6.38,0.00,90,1.57,16.00,0.00,911,0.22,189,13.76,14.70,14.84,7.81
219252,32.67,2.75,0.00,1.22,3.19,-8.27,6.38,0.00,90,1.61,16.00,0.00,932,0.21,189,13.68,14.70,14.84,7.03
219571,33.56,2.35,0.00,1.22,3.28,-8.27,6.38,0.00,91,1.57,17.00,0.00,914,0.21,189,13.60,14.59,14.84,7.03
219890,33.07,2.35,0.00,1.22,3.17,-8.27,6.38,0.00,91,1.55,17.50,0.00,910,0.21,189,13.68,14.59,14.84,7.03
220208,32.40,2.35,0.00,1.24,3.23,-8.27,6.38,0.00,91,1.55,17.00,0.00,910,0.21,189,13.76,14.70,14.84,7.03
220527,32.92,2.35,0.00,1.22,3.05,-8.27,6.38,0.00,91,1.56,17.50,0.00,918,0.20,189,13.68,14.59,14.84,7.03
220846,32.57,2.35,0.00,1.22,3.10,-8.27,6.38,0.00,91,1.54,17.00,0.00,926,0.21,189,13.60,14.59,14.84,7.03
221164,33.82,2.35,0.00,1.22,3.16,-8.42,6.38,0.00,91,1.56,16.50,0.00,912,0.21,189,13.76,14.70,14.84,7.03
221484,32.14,2.35,0.00,1.22,3.05,-8.27,6.38,0.00,91,1.56,17.50,0.00,903,0.20,189,13.68,14.70,14.84,7.03
221801,33.71,2.35,0.00,1.22,3.23,-8.27,6.38,0.00,91,1.54,17.00,0.00,896,0.21,189,13.68,14.70,14.84,7.03
222120,32.98,2.35,0.00,1.22,3.03,-8.27,6.38,0.00,91,1.56,17.00,0.00,912,0.20,189,13.68,14.70,14.84,7.03
222438,32.38,2.35,0.00,1.22,3.19,-8.42,6.38,0.00,91,1.53,17.00,0.00,920,0.21,189,13.76,14.70,14.84,7.03
222757,34.80,2.35,0.00,1.20,3.19,-8.42,6.38,0.00,91,1.52,17.00,0.00,890,0.21,189,13.68,14.70,14.84,7.81
223076,33.10,2.35,0.00,1.22,3.10,-8.27,6.38,0.00,91,1.53,18.00,0.00,883,0.21,189,13.76,14.70,14.84,7.03
223394,33.48,2.35,0.00,1.22,3.19,-8.27,6.38,0.00,91,1.53,17.00,0.00,896,0.21,189,13.76,14.70,14.84,7.03
223713,33.59,2.35,0.00,1.22,3.08,-8.27,6.38,0.00,91,1.55,17.00,0.00,911,0.20,189,13.76,14.70,14.84,7.81
224032,32.64,2.35,0.00,1.22,3.12,-8.27,6.38,0.00,91,1.54,16.50,0.00,925,0.21,189,13.68,14.70,14.84,7.81
224350,33.40,2.35,0.00,1.22,3.16,-8.27,6.38,0.00,91,1.57,15.50,0.00,920,0.20,189,13.68,14.70,14.84,7.81
224669,32.68,2.35,0.00,1.22,3.17,-8.27,6.38,0.00,91,1.58,16.50,0.00,924,0.21,189,13.68,14.70,14.84,7.81
224988,33.01,2.35,0.00,1.24,3.21,-8.42,6.38,0.00,91,1.57,15.50,0.00,922,0.21,190,13.68,14.70,14.84,7.81
225306,32.09,2.35,0.00,1.22,3.14,-8.27,6.38,0.00,91,1.60,16.50,0.00,919,0.21,190,13.68,14.59,14.84,7.81
225625,33.67,2.35,0.00,1.22,3.19,-8.42,6.24,0.00,91,1.56,16.00,0.00,908,0.21,190,13.60,14.59,14.84,7.81
225944,32.62,2.35,0.00,1.20,3.05,-8.42,6.24,0.00,91,1.56,17.50,0.00,913,0.20,190,13.68,14.59,14.84,7.03
226263,32.22,2.35,0.00,1.24,3.19,-8.42,6.38,0.00,91,1.54,17.00,0.00,905,0.21,190,13.68,14.59,14.84,7.03
226582,33.95,2.35,0.00,1.20,3.12,-8.42,6.24,0.00,91,1.55,17.50,0.00,909,0.20,190,13.68,14.59,14.84,7.03
226900,32.64,2.35,0.00,1.22,3.08,-8.27,6.38,0.00,91,1.56,17.00,0.00,914,0.21,190,13.76,14.70,14.84,7.03
227219,33.64,2.35,0.00,1.22,3.12,-8.42,6.38,0.00,91,1.53,16.50,0.00,899,0.21,190,13.68,14.59,14.84,7.03
227538,31.82,2.35,0.00,1.20,3.01,-8.27,6.38,0.00,91,1.56,17.00,0.00,905,0.20,190,13.68,14.70,14.84,7.03
227857,32.01,2.35,0.00,1.22,3.10,-8.27,6.38,0.00,91,1.51,17.50,0.00,882,0.21,190,13.68,14.70,14.84,7.03
228175,34.95,2.35,0.00,1.20,3.17,-8.27,6.38,0.00,91,1.51,19.50,0.00,879,0.21,190,13.68,14.70,14.84,7.81
228495,32.54,2.35,0.00,1.22,3.03,-8.27,6.38,0.00,91,1.53,17.00,0.00,899,0.21,190,13.76,14.81,14.84,7.81
228814,32.63,2.35,0.00,1.20,3.12,-8.27,6.38,0.00,91,1.52,16.00,0.00,890,0.21,190,13.76,14.81,14.84,7.81
229132,33.41,2.35,0.00,1.20,3.08,-8.27,6.38,0.00,91,1.53,17.00,0.00,898,0.21,190,13.68,14.81,14.84,8.59
229451,33.46,2.35,0.00,1.22,3.12,-8.27,6.38,0.00,91,1.51,17.00,0.00,908,0.21,190,13.76,14.81,14.84,8.59
229769,34.15,2.35,0.00,1.22,3.16,-8.27,6.38,0.00,91,1.53,16.00,0.00,896,0.21,190,13.76,14.70,14.84,8.59
230088,32.48,2.35,0.00,1.22,3.10,-8.27,6.38,0.00,91,1.56,16.50,0.00,904,0.21,190,13.68,14.70,14.84,8.59
230407,33.85,2.35,0.00,1.22,3.19,-8.42,6.38,0.00,91,1.53,17.00,0.00,884,0.21,190,13.76,14.70,14.84,8.59
230726,32.92,2.35,0.00,1.20,3.03,-8.27,6.38,0.00,91,1.54,17.00,0.00,900,0.20,190,13.76,14.59,14.84,8.59
231044,32.05,2.35,0.00,1.22,3.03,-8.27,6.38,0.00,91,1.53,16.50,0.00,920,0.20,190,13.68,14.70,14.84,8.59
231363,33.41,2.35,0.00,1.20,3.12,-8.27,6.38,0.00,91,1.54,16.00,0.00,902,0.20,190,13.68,14.70,14.84,8.59
231682,32.44,2.35,0.00,1.22,3.10,-8.27,6.38,0.00,91,1.55,17.00,0.00,895,0.21,190,13.68,14.70,14.84,8.59
232001,33.91,2.35,0.00,1.22,3.21,-8.27,6.38,0.00,91,1.52,17.50,0.00,888,0.21,190,13.68,14.70,14.84,8.59
232320,33.66,2.35,0.00,1.22,3.05,-8.27,6.38,0.00,90,1.53,17.50,0.00,899,0.20,190,13.76,14.70,14.84,8.59
232638,32.09,2.35,0.00,1.20,3.05,-8.27,6.38,0.00,90,1.53,16.50,0.00,919,0.20,190,13.68,14.70,14.84,8.59
232957,33.59,2.35,0.00,1.20,3.08,-8.42,6.38,0.00,90,1.54,16.00,0.00,902,0.21,190,13.76,14.70,14.84,8.59
233276,32.28,2.35,0.00,1.22,3.08,-8.27,6.38,0.00,90,1.55,17.00,0.00,898,0.21,190,13.68,14.70,14.84,8.59
233595,33.11,2.35,0.00,1.22,3.14,-8.27,6.38,0.00,90,1.51,17.00,0.00,888,0.21,190,13.68,14.70,14.84,8.59
233914,33.52,2.35,0.00,1.22,3.05,-8.27,6.38,0.00,90,1.53,17.00,0.00,901,0.20,190,13.68,14.70,14.84,8.59
234232,33.05,2.35,0.00,1.22,3.12,-8.27,6.38,0.00,90,1.56,17.00,0.00,912,0.21,192,13.68,14.70,14.84,8.59
